it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	feat_w1_space	feat_w1_time	mean_feat_w2	std_feat_w2	acc_prob	mcmc_id
67800	-5340.480738141645	-169.1477248923032	-5171.333013249342	0.879245283018868	0	0.8634538152610441	0.8932384341637011	-0.007059523672289685	0.7950817776847277	0.052902117703202585	0.9554125137842996	0.3950977798339129	1.3617369863752016	-2.1022123711075036	-0.19768383262885095	-0.012061351386192163	0.325311836085057	0.33663366336633666	1
68000	-5346.392554383809	-171.54638514681398	-5174.846169236995	0.879245283018868	0	0.8353413654618473	0.9181494661921709	-0.006910844230215721	0.7967398704292585	0.048669690846396434	0.9487958845781872	0.4040913894962108	1.3816850254916135	-2.086317535779424	-0.21455712079200628	-0.012818551007438813	0.3263347218821036	0.37623762376237624	1
68200	-5347.350745137809	-172.12916701129754	-5175.221578126511	0.8830188679245283	0	0.8514056224899599	0.9110320284697508	-0.0062832339248078345	0.7968604410205993	0.04256788687571818	0.9490970365274258	0.3940671571427641	1.3909810238906424	-2.0393103610130776	-0.24841827718417564	-0.01289143847399383	0.32626485376607656	0.40594059405940597	1
68400	-5351.221203799305	-174.54788253994553	-5176.673321259359	0.869811320754717	0	0.8273092369477911	0.9074733096085409	-0.005595623335674544	0.7975257667125658	0.03925305497252849	0.952953118309425	0.37742162515325084	1.3423054370428735	-2.072327698927209	-0.1827749216999705	-0.013565340394630823	0.3261082990415006	0.37623762376237624	1
68600	-5346.516381819775	-171.804854773842	-5174.7115270459335	0.8641509433962264	0	0.8433734939759037	0.8825622775800712	-0.005441730391364641	0.7970491355303454	0.03747282323979168	0.9545178584220966	0.40863879072432857	1.2830662697514599	-2.084239413641791	-0.24889957549837383	-0.012342135756619669	0.3267418412215016	0.37623762376237624	1
68800	-5350.024756513091	-170.8339723459414	-5179.19078416715	0.8716981132075472	0	0.8433734939759037	0.896797153024911	-0.0056961629506732765	0.7984281936746889	0.02646238995882226	0.9530504144375086	0.42063826646963237	1.327521604351078	-2.045361754885432	-0.2533690259753135	-0.013348880877905762	0.32733525852009043	0.37623762376237624	1
69000	-5348.792191156654	-169.11540720454406	-5179.67678395211	0.8924528301886793	0	0.8554216867469879	0.9252669039145908	-0.004648373552907081	0.8000317045730263	0.02520224328467009	0.9373854290679506	0.395488858051132	1.3384115059150898	-2.0593801957391253	-0.2732493163061581	-0.011864911282682846	0.3269717503929193	0.33663366336633666	1
69200	-5351.345402094324	-172.07262992233757	-5179.272772171986	0.8735849056603774	0	0.8393574297188755	0.9039145907473309	-0.0038641794896565823	0.800199553168653	0.029448117550170357	0.9344340587007868	0.3763017751131234	1.3355133344114294	-2.0961908305811066	-0.3247646394131115	-0.011790481571878801	0.3267395284319772	0.33663366336633666	1
69400	-5354.586148140336	-174.34124865422405	-5180.244899486112	0.8754716981132076	0	0.8353413654618473	0.9110320284697508	-0.0040759729945216445	0.8008244650394021	0.02170625608990292	0.9356055835341539	0.3817006511103058	1.2910020587720263	-2.107079798142894	-0.312799286382075	-0.01162633749058329	0.32683219995740304	0.4158415841584158	1
69600	-5357.946538074579	-172.8553997543084	-5185.09113832027	0.8716981132075472	0	0.8473895582329317	0.8932384341637011	-0.0055018375445926	0.8024598960794713	0.021227265986853507	0.9404301842493299	0.3740277294209113	1.2462070682725943	-2.1007473662131506	-0.33658783142523047	-0.011924645307718303	0.328043799441623	0.38613861386138615	1
69800	-5358.427117687003	-174.68024063660832	-5183.746877050395	0.869811320754717	0	0.8353413654618473	0.900355871886121	-0.004554225706465947	0.8021206561537748	0.017396253443568887	0.9388180076828735	0.3748704617785144	1.245315241837952	-2.1144746854645207	-0.3047822180940048	-0.010712074008600369	0.3281897430633498	0.38613861386138615	1
70000	-5357.871383535876	-174.7575705796186	-5183.113812956257	0.869811320754717	0	0.8313253012048193	0.9039145907473309	-0.004828545325534557	0.8022714769928141	0.014310383653288489	0.9360529571652395	0.36483845186662417	1.2214658115124548	-2.148920074918541	-0.33690954681624785	-0.010765318122725905	0.32905284800558515	0.43564356435643564	1
70200	-5352.868669883821	-170.86256502732445	-5182.006104856497	0.8811320754716981	0	0.8433734939759037	0.9145907473309609	-0.003628512292778032	0.8019450944983978	0.012155059996137906	0.9349298036146987	0.3612463238956268	1.2331241176783783	-2.0839226700267925	-0.4048060611095663	-0.011761053053993595	0.3288507495581026	0.3564356435643564	1
70400	-5359.849971951886	-174.20913633483514	-5185.6408356170505	0.8679245283018868	0	0.8232931726907631	0.9074733096085409	-0.004153906021007659	0.8031272166527725	0.013045293777987436	0.9349042540572658	0.35701995021010624	1.247624513484636	-2.1534916482808555	-0.46359122574461664	-0.011535761225958905	0.32838473576801114	0.32673267326732675	1
70600	-5356.8448434334	-171.99269956916282	-5184.8521438642365	0.8773584905660378	0	0.8594377510040161	0.8932384341637011	-0.0039440889398792735	0.8021884620900411	0.01217186599883109	0.9419607928026903	0.34459741424217866	1.2437666311746838	-2.222684033188589	-0.4211432297826663	-0.012140981426047463	0.32880736802154764	0.4158415841584158	1
70800	-5365.0060859160085	-175.37964411793286	-5189.626441798076	0.8773584905660378	0	0.8514056224899599	0.900355871886121	-0.002989073698581102	0.8028903150015901	0.021745519893456435	0.9497861023142633	0.3529469525993232	1.2862698426721424	-2.205927778952517	-0.39822239110149243	-0.01229509525862778	0.3281794079244415	0.4158415841584158	1
71000	-5364.526114473715	-175.1171628580588	-5189.408951615656	0.8773584905660378	0	0.8514056224899599	0.900355871886121	-0.00338527514899824	0.8025615391991316	0.012959109851019847	0.9536209205025215	0.33586471624018527	1.2761431459395507	-2.2377152934705586	-0.41783220263349347	-0.012374499606805579	0.3282827303843409	0.42574257425742573	1
71200	-5369.374452688553	-170.6032166587139	-5198.771236029839	0.8735849056603774	0	0.8514056224899599	0.8932384341637011	-0.004925542723843075	0.8057650548083704	0.015277332423697962	0.953260005805792	0.4091947199963493	1.2759790512871856	-2.264807623072882	-0.4194514154841361	-0.011569633678489703	0.32859802864793725	0.504950495049505	1
71400	-5370.888019692304	-166.08633524936246	-5204.801684442941	0.8867924528301887	0	0.8674698795180723	0.9039145907473309	-0.0048259104793038415	0.8071710505105347	0.015818773522405613	0.9587348919723754	0.38557641191563047	1.3064235199402967	-2.3040329542141382	-0.42010230421895706	-0.01237961945824754	0.3293184527638677	0.45544554455445546	1
71600	-5382.065855046037	-171.5067626504406	-5210.559092395596	0.869811320754717	0	0.8514056224899599	0.8861209964412812	-0.003075414338614693	0.8091902890861732	0.010811488152433175	0.9563504260459669	0.4119776068866422	1.3164329975052593	-2.295488001585459	-0.3983397898551997	-0.013664229418793122	0.3315352839606574	0.43564356435643564	1
71800	-5386.192743099617	-171.25496700062791	-5214.937776098988	0.8754716981132076	0	0.8594377510040161	0.8896797153024911	-0.004437806400020018	0.8114133053559431	0.013515157770482388	0.9510723339521405	0.4196626273443891	1.2851409729586305	-2.327977130463804	-0.41011326131364856	-0.014181001011809486	0.3321043390095734	0.44554455445544555	1
72000	-5381.491261808907	-170.4519976584566	-5211.03926415045	0.8735849056603774	0	0.8554216867469879	0.8896797153024911	-0.00539274098112695	0.8092942332769018	0.015959408768406236	0.9611619894635284	0.45353078593348656	1.2496414639112423	-2.255264808596377	-0.3151205627605587	-0.015106839385919663	0.3328943058182538	0.42574257425742573	1
72200	-5388.0101798108635	-171.28461523710735	-5216.725564573756	0.8735849056603774	0	0.8273092369477911	0.9145907473309609	-0.0056013272867309685	0.8107560242191488	0.02138218769279972	0.9659270585263443	0.46002317322808167	1.2612066969824025	-2.247349020954634	-0.2744025502871531	-0.014488339948552115	0.3334848279474523	0.4158415841584158	1
72400	-5391.973746976639	-172.40004693192034	-5219.573700044718	0.8830188679245283	0	0.8634538152610441	0.900355871886121	-0.005026361870225174	0.8110828372779006	0.011311127822722377	0.9730660468379273	0.43872073165862063	1.2746517577561902	-2.2491744708816253	-0.29067935009750107	-0.013798628719807788	0.3336444662638633	0.32673267326732675	1
72600	-5388.6130956913685	-168.3045696575767	-5220.308526033792	0.8735849056603774	0	0.8473895582329317	0.896797153024911	-0.00523642242842037	0.811447579892395	0.011703246438815953	0.9696387736440562	0.4320317449801488	1.2930256863003844	-2.2736770323357924	-0.2671723752649208	-0.013731748537244877	0.33458717223909107	0.43564356435643564	1
72800	-5391.307929027058	-168.31263599033298	-5222.995293036725	0.8811320754716981	0	0.8514056224899599	0.9074733096085409	-0.004821099561150364	0.8114108243877283	0.007276860590081927	0.9761496994587093	0.42776239698209145	1.3401026127517643	-2.267545245172049	-0.24057773218321016	-0.014301753558716263	0.33495501322715227	0.3465346534653465	1
73000	-5396.798700905392	-170.16749871519687	-5226.631202190195	0.869811320754717	0	0.8353413654618473	0.900355871886121	-0.004463698266921262	0.8134818512846493	0.0076353788572979826	0.9709566629736252	0.37149622274036825	1.3113609030695677	-2.314875451159978	-0.27295065071557567	-0.01363758185745579	0.3359917995699155	0.504950495049505	1
73200	-5398.018345138489	-169.9030243250503	-5228.115320813439	0.8754716981132076	0	0.8594377510040161	0.8896797153024911	-0.0047661129708223005	0.8139146164235519	0.004157749355021402	0.9694053122222968	0.3776432356654333	1.325121066673473	-2.339147930885984	-0.2360685727693172	-0.012728363757565394	0.33742328652024395	0.45544554455445546	1
73400	-5398.191296759333	-169.5083811168475	-5228.682915642486	0.879245283018868	0	0.8634538152610441	0.8932384341637011	-0.004646170685051372	0.8143170418665889	0.007040898627503803	0.9683578237228333	0.361811184346139	1.3262026715888011	-2.2568532370097953	-0.22340624034160778	-0.012197496203185608	0.3373522720466071	0.3465346534653465	1
73600	-5394.40360828817	-166.32932320809016	-5228.07428508008	0.8886792452830189	0	0.8674698795180723	0.9074733096085409	-0.004231669739934098	0.8146207731117149	-0.0007488070812636518	0.9639649151179319	0.3455127338987878	1.3081647856013499	-2.3354389170278838	-0.22489953317727884	-0.011449639307759866	0.3375289790843944	0.37623762376237624	1
73800	-5400.306769303383	-169.5381410874732	-5230.768628215909	0.8849056603773585	0	0.8634538152610441	0.9039145907473309	-0.0032858324920818456	0.8148468848941411	0.004460006791428061	0.9704360430373661	0.3695138056502327	1.3200145033389965	-2.3066229007090353	-0.2255623990175931	-0.010641095732346331	0.33783686368910804	0.37623762376237624	1
74000	-5401.9936601472655	-172.11357154594089	-5229.880088601325	0.8716981132075472	0	0.8835341365461847	0.8612099644128114	-0.0024064086932471486	0.8153614523088152	0.005860453381735557	0.9654358094583535	0.36242252334799835	1.2768528227023617	-2.3075572927588928	-0.2115642078288732	-0.011211057075123982	0.3379042770758643	0.42574257425742573	1
74200	-5408.83116987104	-174.7318966818348	-5234.099273189206	0.8811320754716981	0	0.8594377510040161	0.900355871886121	-0.0013212182815022084	0.8165441853820209	0.007526300796498133	0.9711792573802929	0.35306519545694176	1.258120658994609	-2.3347295711047447	-0.20200228176628737	-0.011102384970015387	0.3372532705185424	0.3465346534653465	1
74400	-5409.565606233291	-173.8861027866673	-5235.679503446624	0.869811320754717	0	0.8554216867469879	0.8825622775800712	-0.0014984215014116132	0.8176040186354225	0.014860986684691827	0.9699423384770498	0.3491887228242958	1.209165631989788	-2.3428270628544734	-0.1939203833052635	-0.01123210340455455	0.33726932033971196	0.36633663366336633	1
74600	-5412.857819630569	-171.21359758373586	-5241.644222046833	0.8830188679245283	0	0.8554216867469879	0.9074733096085409	-0.00222919786817579	0.81913560121648	0.022404488227822338	0.9683875359510653	0.3961921449197887	1.2769085583208097	-2.380861267263358	-0.17181806075822412	-0.009917832207270615	0.3379086847632351	0.39603960396039606	1
74800	-5419.718301741529	-172.95486008448103	-5246.763441657048	0.8830188679245283	0	0.8674698795180723	0.896797153024911	-0.0023682435585441817	0.8201904644403518	0.01935519754456258	0.9706506375537517	0.4492049838061151	1.3194149372845845	-2.4719028628789332	-0.15684395494572836	-0.009339898847444508	0.33781948107570436	0.26732673267326734	1
75000	-5416.977379689105	-168.03457513089012	-5248.942804558214	0.8830188679245283	0	0.8835341365461847	0.8825622775800712	-0.0006967851948280583	0.8211433086890334	0.01830936057789389	0.9693699752700397	0.4507969779587615	1.3088870419641019	-2.450451978396706	-0.13084704879336675	-0.008513438902479806	0.3385672456569813	0.4158415841584158	1
75200	-5419.1381948363505	-166.99174894051794	-5252.146445895833	0.8867924528301887	0	0.8473895582329317	0.9217081850533808	-9.292244283972046e-05	0.8224190406479835	0.018943041248985243	0.9707335774536358	0.41714308826416374	1.2776698981764987	-2.4591102746761844	-0.08795563084905408	-0.008291594664657757	0.3398216420662157	0.43564356435643564	1
75400	-5421.544899211393	-167.76590612408853	-5253.778993087305	0.8811320754716981	0	0.8433734939759037	0.9145907473309609	0.0011935959197184416	0.8233414656733903	0.02232704037664928	0.9709589531804745	0.38617294723535267	1.2409734755599466	-2.423742548315546	-0.09187572906942347	-0.008216877810961016	0.34033478324264815	0.3465346534653465	1
75600	-5418.654862117176	-164.61177976423897	-5254.043082352937	0.8849056603773585	0	0.8795180722891566	0.8896797153024911	0.0011036808194398488	0.823537791120408	0.025947216532007475	0.9705138262851232	0.36634878662689446	1.2309643893054287	-2.43391525757938	-0.13934549872181465	-0.00822105027448532	0.3410139404966555	0.38613861386138615	1
75800	-5421.809791448372	-164.98523452847724	-5256.824556919895	0.8754716981132076	0	0.8473895582329317	0.900355871886121	0.0014415799896555634	0.8248676122438744	0.02974963823652114	0.964931608493329	0.3444416962348788	1.2473809224512644	-2.381190842560675	-0.18367658798261188	-0.007516002262690645	0.3427088916623978	0.3564356435643564	1
76000	-5430.253277664626	-168.1528782059706	-5262.100399458655	0.8735849056603774	0	0.8273092369477911	0.9145907473309609	-0.0005795131549596815	0.8271546569064873	0.02443761989394312	0.9602398967435576	0.3243682258804661	1.2510910194144778	-2.4223259423400174	-0.22802370660144122	-0.006671340356737002	0.34256998365277364	0.40594059405940597	1
76200	-5428.46408985492	-165.86945404992065	-5262.594635804999	0.8830188679245283	0	0.8353413654618473	0.9252669039145908	-2.34557188211276e-05	0.8276245609787793	0.020298953726312123	0.9547257646073709	0.3500797220337423	1.2637761858292191	-2.3583194023567025	-0.22586061003588065	-0.005991345678195061	0.34411298364221904	0.2871287128712871	1
76400	-5434.312724554176	-167.95203363088854	-5266.360690923288	0.8566037735849057	0	0.8674698795180723	0.8469750889679716	-0.0002868901565780124	0.8285409119242243	0.024636896316565893	0.9591477533775754	0.3506273209097894	1.2604296802688597	-2.364096341245713	-0.17911865123792314	-0.006281610840411432	0.3445949472283411	0.40594059405940597	1
76600	-5432.852932401345	-163.41676768546876	-5269.436164715877	0.8849056603773585	0	0.8594377510040161	0.9074733096085409	0.0004942143490609236	0.8299501885351142	0.02680522215616471	0.9556198082432197	0.2970562853150047	1.272285736141831	-2.3918885636470013	-0.18610336945152736	-0.005670137446558475	0.3442160007868051	0.4158415841584158	1
76800	-5437.910361164309	-163.66720078340398	-5274.243160380905	0.879245283018868	0	0.8473895582329317	0.9074733096085409	0.0006449720651904986	0.8307264537300946	0.030296096006573545	0.9623592085152783	0.29570494998280333	1.3033178563827819	-2.4219705527816067	-0.18341059324257217	-0.006633887967382181	0.3446329095718468	0.5346534653465347	1
77000	-5432.82149679251	-160.3404640052787	-5272.481032787231	0.8735849056603774	0	0.8393574297188755	0.9039145907473309	-0.000554838809515302	0.8302579316256554	0.03960851932801418	0.9604315993182067	0.35347779433046933	1.283863444296143	-2.489628718188623	-0.16838950686046694	-0.005991598536666512	0.3442561566067944	0.43564356435643564	1
77200	-5433.7398815945235	-160.52855849340853	-5273.211323101115	0.8905660377358491	0	0.8795180722891566	0.900355871886121	0.001070191674002819	0.8299469010215034	0.03780569305377539	0.9667287643555172	0.37244407483072983	1.2780937687207823	-2.5101773677818486	-0.1775886951565887	-0.006489350703397137	0.3441717260227074	0.33663366336633666	1
77400	-5434.321266010823	-160.19832947436447	-5274.122936536459	0.8660377358490566	0	0.8714859437751004	0.8612099644128114	-0.00036095789781553196	0.8299714275472959	0.039169591862223345	0.9672469746008452	0.38338270399219654	1.2919388992517773	-2.588619074764512	-0.1400350273606175	-0.0064220193968614605	0.34474127051280956	0.43564356435643564	1
77600	-5435.554456890875	-160.2083911022969	-5275.346065788578	0.8641509433962264	0	0.8634538152610441	0.8647686832740213	0.0006675970943927004	0.829167028796702	0.04013264047042536	0.9731924019218094	0.4083029241447853	1.3766126266237881	-2.585146530252637	-0.13467811553286343	-0.006599452760359058	0.34355189685602305	0.4158415841584158	1
77800	-5431.410547396119	-156.47970477141456	-5274.930842624704	0.8773584905660378	0	0.8594377510040161	0.8932384341637011	0.0015306111822516754	0.8299654548887078	0.04573860247277074	0.9633208147762496	0.40670238862328667	1.3702083868451036	-2.5893767263096117	-0.11975923516865637	-0.006398100093528532	0.3432126108737495	0.33663366336633666	1
78000	-5439.505258277189	-162.37670641960455	-5277.128551857584	0.869811320754717	0	0.8273092369477911	0.9074733096085409	0.00021925364924881046	0.8304141518598311	0.047089672509582375	0.9678176755012226	0.4388209363530998	1.3467897872836558	-2.626404395254818	-0.127690510208832	-0.006312365097366488	0.3431829148121905	0.3564356435643564	1
78200	-5435.089757439786	-156.9339106022938	-5278.155846837492	0.8679245283018868	0	0.8473895582329317	0.8861209964412812	-0.0011018307473992202	0.830891679861149	0.04200965756223796	0.9714827595534784	0.4220847678680164	1.2805245529315987	-2.6336457459339186	-0.17901664599207784	-0.0062335600375860965	0.3455779723975555	0.39603960396039606	1
78400	-5440.764479241537	-158.03111017426176	-5282.733369067275	0.8735849056603774	0	0.8353413654618473	0.9074733096085409	-0.0002497132399555464	0.8325268055604843	0.042677213049863195	0.9698543992658782	0.43295750138311095	1.2873946361833124	-2.686870555840823	-0.179534194462241	-0.006757579949654262	0.34530108760482064	0.5148514851485149	1
78600	-5441.915063339748	-160.70524389136338	-5281.209819448384	0.8679245283018868	0	0.8594377510040161	0.8754448398576512	-0.0010454468147399012	0.8321280688985495	0.039699673691089475	0.9656582560059668	0.4584804099635298	1.3167434394783488	-2.648994809796916	-0.20220384628743862	-0.006832998740998306	0.3448804673727709	0.4752475247524752	1
78800	-5443.75438770843	-161.9317053994502	-5281.82268230898	0.8622641509433963	0	0.8554216867469879	0.8683274021352313	-0.00023439949296795814	0.8326967053158131	0.04268249415299694	0.9629189673256061	0.4338704578188731	1.3058612217983157	-2.6328365749347395	-0.21385723376022808	-0.006460799769905426	0.34568765390015604	0.3465346534653465	1
79000	-5444.628386169351	-162.3995538024847	-5282.228832366866	0.8584905660377359	0	0.8473895582329317	0.8683274021352313	-0.0002597992996658117	0.8329556029086629	0.04521242683887969	0.9629529184245778	0.42240092298876447	1.2959276663035249	-2.5990025285270093	-0.17717105852909024	-0.005829563396318186	0.34594096358700904	0.38613861386138615	1
79200	-5443.6700900846245	-165.0521444333419	-5278.617945651283	0.8528301886792453	0	0.8594377510040161	0.8469750889679716	-0.0005775594866945622	0.8317119137324118	0.04649140620690098	0.9634129948911822	0.44265169399064785	1.2738789965322097	-2.5766133865219256	-0.18434625747313138	-0.005967172858191765	0.34702620765348113	0.3564356435643564	1
79400	-5452.076585311728	-168.512210630784	-5283.564374680944	0.8641509433962264	0	0.8433734939759037	0.8825622775800712	-0.0017727883628199939	0.833479596406383	0.046002753842298356	0.9664847846162828	0.4578233402412142	1.2291061996130863	-2.614818047171014	-0.22813883448514383	-0.0056975528460225825	0.3465285317346564	0.39603960396039606	1
79600	-5451.456018333217	-168.25314393946573	-5283.202874393751	0.8566037735849057	0	0.8514056224899599	0.8612099644128114	-0.0019273139226428128	0.8337173062902015	0.04299467785274258	0.9666989475550394	0.43142195750800716	1.1829176912898476	-2.6491613684279334	-0.18582700858832818	-0.006251037117110235	0.34689280363715	0.3564356435643564	1
79800	-5451.844758154231	-166.91721222470176	-5284.9275459295295	0.869811320754717	0	0.8995983935742972	0.8434163701067615	-0.003166618413203144	0.8348412265754518	0.04550579565341681	0.964675430246924	0.3826259842743476	1.157385840310698	-2.6162560771144596	-0.1965559234895025	-0.005909200642230544	0.3467416496901867	0.43564356435643564	1
80000	-5451.327438300118	-163.4157187038566	-5287.911719596262	0.8490566037735849	0	0.8353413654618473	0.8612099644128114	-0.002737895721906707	0.8358893242432907	0.034645337870596475	0.9684367926154084	0.3673701869133168	1.1274359913668368	-2.648273384697243	-0.15732036516981748	-0.006189131139071517	0.34563153844970945	0.3564356435643564	1
80200	-5454.469974499674	-163.44129187885284	-5291.028682620821	0.8528301886792453	0	0.8554216867469879	0.8505338078291815	-0.001656304345778256	0.8373410112667509	0.03851392428915758	0.9629103653316295	0.37444755563014837	1.1390737524423333	-2.6431712048056024	-0.16272956772623703	-0.00547092865423567	0.3459877709576886	0.3069306930693069	1
80400	-5453.364028224218	-162.18331789197077	-5291.180710332247	0.8773584905660378	0	0.8393574297188755	0.9110320284697508	-0.003091757426005955	0.8374769863924382	0.03239793447747679	0.961603286436318	0.3799514089345446	1.138324898924722	-2.6355130103323297	-0.15360842690428844	-0.005885800831632964	0.34670490611677945	0.3564356435643564	1
80600	-5459.851658426784	-165.99242395346076	-5293.859234473322	0.8716981132075472	0	0.8313253012048193	0.9074733096085409	-0.0033410610450427306	0.8380178715236933	0.033355069200570076	0.9653253967799337	0.37204407922242766	1.1314035777987426	-2.708271583054269	-0.1859310321116167	-0.005449599349259839	0.34756301826148545	0.38613861386138615	1
80800	-5457.101263932669	-163.825125037374	-5293.276138895295	0.8811320754716981	0	0.8554216867469879	0.9039145907473309	-0.002767434718095018	0.8382223233069669	0.02784119636279511	0.9630726577565779	0.3807443788674579	1.1111847105588126	-2.5913016567923477	-0.13525007599091535	-0.005850479658776787	0.3481840478333177	0.3069306930693069	1
81000	-5456.486247357532	-160.96212465370127	-5295.5241227038305	0.8660377358490566	0	0.8433734939759037	0.8861209964412812	-0.0011226285603818586	0.8386839495238674	0.02647719671098553	0.9640177081811554	0.4118506372429557	1.1234178769593448	-2.5969069297898986	-0.07661063708143956	-0.005250420966573856	0.3493631964560333	0.43564356435643564	1
81200	-5460.010422910108	-164.37797510730587	-5295.632447802802	0.8641509433962264	0	0.8634538152610441	0.8647686832740213	0.00046985508281593513	0.8389047847163329	0.027384671977021713	0.9609609351949701	0.4071795743328063	1.1341762321104927	-2.591344492988615	-0.01468962006837273	-0.005257539777306922	0.3497706881412459	0.39603960396039606	1
81400	-5466.8990841413215	-169.43206163664178	-5297.467022504679	0.8641509433962264	0	0.8634538152610441	0.8647686832740213	0.00012013899365594689	0.8391558922301955	0.027399602972294334	0.960353463283024	0.47206144222424506	1.1636563628230359	-2.588828593357741	-0.08705197765840783	-0.00630268218004733	0.3505097700852028	0.3564356435643564	1
81600	-5469.107708708867	-163.41215716031834	-5305.695551548549	0.8679245283018868	0	0.8514056224899599	0.8825622775800712	-4.2802538709409e-05	0.8422298986059883	0.03344611757818617	0.9555271785806256	0.5046196981442425	1.1571234805497217	-2.583623569542512	-0.05295099559990133	-0.004231515471657932	0.35267914910679277	0.37623762376237624	1
81800	-5466.913715948749	-162.3545212553302	-5304.559194693419	0.8811320754716981	0	0.8393574297188755	0.9181494661921709	-0.0005272629596123297	0.8417456284634169	0.03624405603718651	0.9567737766726012	0.4968653381645962	1.1669228477902822	-2.555232941283305	-0.11510153974510064	-0.004330151307277311	0.35192006226095696	0.37623762376237624	1
82000	-5473.691157933258	-165.59226389041137	-5308.098894042847	0.8867924528301887	0	0.8674698795180723	0.9039145907473309	-0.0004459945142998508	0.8432484915515566	0.039257731412160664	0.9556202143745256	0.5113395100695753	1.1379957390060629	-2.493127067717384	-0.11569308032438175	-0.004719661863811429	0.35238038860274284	0.3564356435643564	1
82200	-5474.3077249469	-164.80276151005205	-5309.504963436848	0.879245283018868	0	0.8634538152610441	0.8932384341637011	0.0020661817367962423	0.8425130004735762	0.03991700753107212	0.962923904465091	0.6033807147346918	1.1644385804558353	-2.5173825036483293	-0.14808172685679863	-0.004780280272257182	0.3530364955940083	0.49504950495049505	1
82400	-5473.324023977728	-162.4702951303019	-5310.853728847426	0.8773584905660378	0	0.8554216867469879	0.896797153024911	0.002686590067085734	0.8425604233154872	0.0384357709178268	0.9656464722036505	0.5994433023175274	1.1922128567515389	-2.4696001155261147	-0.12417031457057874	-0.005041145113795357	0.35356778900606767	0.24752475247524752	1
82600	-5473.035143004021	-163.2755501439057	-5309.759592860115	0.8660377358490566	0	0.8634538152610441	0.8683274021352313	0.003136234200527373	0.841949298962605	0.03952597127677989	0.9641426818909271	0.5738461575747223	1.2424576314685438	-2.4875545080203936	-0.11895691243962259	-0.00438641932876221	0.3543950424548527	0.32673267326732675	1
82800	-5472.700319937068	-162.82909177914166	-5309.871228157926	0.8849056603773585	0	0.8674698795180723	0.900355871886121	0.004548285446251562	0.8418885229045374	0.043858788938478714	0.9652171273377554	0.6103549188750308	1.2270633586842923	-2.4512843794941026	-0.1649191179389118	-0.003748046210039903	0.3543161933838423	0.36633663366336633	1
83000	-5479.844355613004	-167.5189150069814	-5312.325440606022	0.8735849056603774	0	0.8755020080321285	0.8718861209964412	0.0017750494906107778	0.8429160962264621	0.03496224854233895	0.9655121449267805	0.5296688843599575	1.2382926623697807	-2.537520872978556	-0.11922239212958945	-0.004260075843000167	0.35384193729413715	0.43564356435643564	1
83200	-5478.192457745185	-164.8093707239745	-5313.3830870212105	0.879245283018868	0	0.8714859437751004	0.8861209964412812	0.0020016502783412847	0.8436654074111745	0.0344663010989294	0.9639494773348283	0.4647856771026208	1.2307985578639167	-2.544547537530073	-0.10829927517087722	-0.0049288307490554005	0.3539642189031374	0.31683168316831684	1
83400	-5473.302345822486	-161.18199923534826	-5312.120346587138	0.8849056603773585	0	0.8514056224899599	0.9145907473309609	0.000974263269774131	0.8434473639690026	0.040177460255649805	0.9645202416458679	0.4328932498255868	1.210087961234943	-2.5427858143209567	-0.10877578886725997	-0.005019910679685042	0.35339223551475674	0.36633663366336633	1
83600	-5480.86741223153	-162.72410798688952	-5318.14330424464	0.8660377358490566	0	0.8554216867469879	0.8754448398576512	0.0016798404237694001	0.8455610683416579	0.03846657793236663	0.9638390395090762	0.4758215909927757	1.199463342509692	-2.513988691542444	-0.16109806742214314	-0.005088557082824046	0.3536152499947816	0.3564356435643564	1
83800	-5482.551457898451	-161.9133070234036	-5320.638150875047	0.8735849056603774	0	0.8473895582329317	0.896797153024911	0.0022482972874580363	0.8465344179059213	0.04318568432136685	0.9609438448396147	0.4854134829348018	1.2044466464475978	-2.5080277009296856	-0.18959017592045427	-0.005223715142647944	0.35450356718845355	0.36633663366336633	1
84000	-5484.121664421181	-160.8886461563148	-5323.233018264866	0.8886792452830189	0	0.8634538152610441	0.9110320284697508	0.0015722777583528592	0.8467111591940656	0.04138928937905776	0.9625821176731956	0.5419283875396772	1.2528129950938973	-2.496469978728036	-0.15740141956788373	-0.004711983503859871	0.3551866728575991	0.33663366336633666	1
84200	-5484.676503995481	-158.78407380349643	-5325.892430191984	0.8924528301886793	0	0.8514056224899599	0.9288256227758007	0.0029896272496800166	0.8476620610237279	0.036157967532739636	0.9600999121746783	0.6104931519714617	1.2556271446709795	-2.4672726963331484	-0.050396578233868825	-0.004581978988907628	0.35459251499035227	0.43564356435643564	1
84400	-5483.383536914565	-161.99500577088085	-5321.388531143684	0.8924528301886793	0	0.891566265060241	0.8932384341637011	0.0031915691483284546	0.846084077828589	0.03437840968071794	0.9674214636808681	0.54496286953717	1.201421959066724	-2.483807018890477	-0.044697207269288323	-0.004738027106047188	0.35490894074356794	0.22772277227722773	1
84600	-5481.538323745335	-158.68840021546004	-5322.849923529875	0.8905660377358491	0	0.8634538152610441	0.9145907473309609	0.002671155250921793	0.846449028941416	0.039861976739958754	0.9706039898767597	0.5300461562301009	1.185035190220943	-2.4875524126613615	-0.04966341903066428	-0.006375758090213918	0.355025028189513	0.32673267326732675	1
