x	y	veg	x_albers	y_albers
-107.25	66.75	1	-617861	4734023
-106.75	66.75	1	-590521	4730844
-106.25	66.75	1	-563164	4727809
-105.75	66.75	1	-535791	4724918
-105.25	66.75	1	-508404	4722172
-104.75	66.75	1	-481003	4719569
-104.25	66.75	1	-453588	4717110
-103.75	66.75	1	-426161	4714796
-103.25	66.75	1	-398722	4712626
-102.75	66.75	1	-371272	4710600
-102.25	66.75	1	-343811	4708719
-101.75	66.75	1	-316341	4706982
-101.25	66.75	1	-288863	4705390
-100.75	66.75	1	-261376	4703943
-100.25	66.75	1	-233882	4702640
-99.75	66.75	1	-206382	4701482
-99.25	66.75	1	-178876	4700468
-98.75	66.75	1	-151365	4699600
-98.25	66.75	1	-123850	4698876
-97.75	66.75	1	-96331	4698296
-97.25	66.75	1	-68810	4697862
-96.75	66.75	1	-41287	4697572
-96.25	66.75	1	-13762	4697427
-95.75	66.75	1	13762	4697427
-95.25	66.75	1	41287	4697572
-94.75	66.75	1	68810	4697862
-94.25	66.75	1	96331	4698296
-93.75	66.75	1	123850	4698876
-93.25	66.75	1	151365	4699600
-92.75	66.75	1	178876	4700468
-92.25	66.75	1	206382	4701482
-91.75	66.75	1	233882	4702640
-91.25	66.75	1	261376	4703943
-90.75	66.75	1	288863	4705390
-90.25	66.75	1	316341	4706982
-89.75	66.75	1	343811	4708719
-89.25	66.75	1	371272	4710600
-88.75	66.75	1	398722	4712626
-88.25	66.75	1	426161	4714796
-87.75	66.75	1	453588	4717110
-87.25	66.75	1	481003	4719569
-86.75	66.75	1	508404	4722172
-86.25	66.75	1	535791	4724918
-85.75	66.75	1	563164	4727809
-85.25	66.75	1	590521	4730844
-84.75	66.75	1	617861	4734023
-84.25	66.75	1	645185	4737346
-83.75	66.75	1	672490	4740812
-83.25	66.75	1	699777	4744422
-82.75	66.75	1	727045	4748176
-72.75	66.75	1	1267171	4853195
-72.25	66.75	1	1293858	4859932
-71.75	66.75	1	1320510	4866809
-70.25	66.75	1	1400242	4888282
-69.75	66.75	1	1426743	4895719
-69.25	66.75	1	1453205	4903295
-68.75	66.75	1	1479626	4911010
-68.25	66.75	1	1506006	4918864
-67.75	66.75	1	1532345	4926857
-67.25	66.75	1	1558641	4934989
-66.75	66.75	1	1584894	4943258
-66.25	66.75	1	1611103	4951666
-65.75	66.75	1	1637268	4960211
-65.25	66.75	1	1663387	4968894
-64.75	66.75	1	1689460	4977714
-64.25	66.75	1	1715487	4986672
-63.75	66.75	1	1741466	4995766
-63.25	66.75	1	1767397	5004996
-62.75	66.75	1	1793278	5014363
-62.25	66.75	1	1819111	5023866
-52.75	66.75	1	2299548	5229899
-52.25	66.75	1	2324240	5242063
-179.75	66.25	1	-4071013	6572231
-178.25	66.25	1	-4017526	6508395
-177.75	66.25	1	-3999473	6487305
-177.25	66.25	1	-3981311	6466310
-176.75	66.25	1	-3963038	6445411
-176.25	66.25	1	-3944655	6424608
-175.75	66.25	1	-3926163	6403903
-175.25	66.25	1	-3907562	6383295
-174.75	66.25	1	-3888854	6362785
-174.25	66.25	1	-3870037	6342374
-173.75	66.25	1	-3851114	6322062
-173.25	66.25	1	-3832084	6301851
-172.75	66.25	1	-3812947	6281739
-172.25	66.25	1	-3793706	6261728
-171.75	66.25	1	-3774359	6241819
-171.25	66.25	1	-3754908	6222012
-170.75	66.25	1	-3735352	6202308
-165.25	66.25	1	-3513542	5992486
-164.75	66.25	1	-3492783	5974055
-164.25	66.25	1	-3471926	5955733
-160.75	66.25	1	-3323275	5830588
-160.25	66.25	1	-3301666	5813160
-159.75	66.25	1	-3279966	5795846
-159.25	66.25	1	-3258176	5778646
-158.75	66.25	1	-3236295	5761562
-158.25	66.25	1	-3214324	5744592
-157.75	66.25	1	-3192265	5727738
-157.25	66.25	1	-3170117	5711001
-156.75	66.25	1	-3147881	5694381
-156.25	66.25	1	-3125558	5677877
-155.75	66.25	1	-3103149	5661492
-155.25	66.25	0	-3080654	5645224
-154.75	66.25	0	-3058073	5629075
-154.25	66.25	1	-3035408	5613045
-153.75	66.25	1	-3012659	5597135
-153.25	66.25	1	-2989826	5581344
-152.75	66.25	1	-2966911	5565674
-152.25	66.25	0	-2943913	5550125
-151.75	66.25	0	-2920834	5534697
-151.25	66.25	1	-2897674	5519390
-150.75	66.25	1	-2874434	5504206
-150.25	66.25	0	-2851115	5489144
-149.75	66.25	0	-2827716	5474204
-149.25	66.25	0	-2804239	5459389
-148.75	66.25	0	-2780685	5444697
-148.25	66.25	0	-2757054	5430129
-147.75	66.25	0	-2733346	5415685
-147.25	66.25	0	-2709563	5401367
-146.75	66.25	0	-2685704	5387174
-146.25	66.25	0	-2661771	5373106
-145.75	66.25	0	-2637765	5359165
-145.25	66.25	0	-2613686	5345350
-144.75	66.25	0	-2589534	5331662
-144.25	66.25	0	-2565310	5318101
-143.75	66.25	0	-2541016	5304668
-143.25	66.25	0	-2516651	5291363
-142.75	66.25	0	-2492217	5278187
-142.25	66.25	0	-2467713	5265139
-141.75	66.25	0	-2443141	5252220
-141.25	66.25	0	-2418502	5239431
-140.75	66.25	0	-2393796	5226771
-140.25	66.25	1	-2369023	5214242
-139.75	66.25	1	-2344185	5201843
-139.25	66.25	0	-2319282	5189575
-138.75	66.25	0	-2294314	5177438
-138.25	66.25	0	-2269284	5165433
-137.75	66.25	1	-2244190	5153559
-137.25	66.25	1	-2219034	5141818
-136.75	66.25	1	-2193817	5130209
-136.25	66.25	1	-2168539	5118733
-135.75	66.25	1	-2143201	5107391
-135.25	66.25	1	-2117804	5096181
-134.75	66.25	1	-2092348	5085106
-134.25	66.25	1	-2066834	5074164
-133.75	66.25	1	-2041263	5063357
-133.25	66.25	1	-2015636	5052685
-132.75	66.25	1	-1989953	5042148
-132.25	66.25	1	-1964214	5031746
-131.75	66.25	1	-1938422	5021479
-131.25	66.25	1	-1912575	5011348
-130.75	66.25	1	-1886676	5001354
-130.25	66.25	1	-1860724	4991496
-129.75	66.25	1	-1834721	4981774
-129.25	66.25	0	-1808667	4972190
-128.75	66.25	0	-1782563	4962742
-128.25	66.25	0	-1756410	4953432
-127.75	66.25	0	-1730208	4944260
-127.25	66.25	0	-1703958	4935226
-126.75	66.25	1	-1677661	4926330
-126.25	66.25	0	-1651318	4917573
-125.75	66.25	1	-1624929	4908954
-125.25	66.25	1	-1598495	4900474
-124.25	66.25	1	-1545494	4883933
-117.25	66.25	1	-1170032	4783877
-116.75	66.25	1	-1142947	4777792
-116.25	66.25	1	-1115829	4771850
-115.75	66.25	1	-1088681	4766051
-115.25	66.25	1	-1061502	4760394
-114.75	66.25	1	-1034294	4754881
-114.25	66.25	1	-1007058	4749511
-113.75	66.25	1	-979793	4744284
-112.75	66.25	1	-925184	4734261
-112.25	66.25	1	-897840	4729465
-111.75	66.25	1	-870472	4724814
-111.25	66.25	1	-843079	4720306
-110.75	66.25	1	-815664	4715942
-110.25	66.25	1	-788225	4711723
-109.75	66.25	1	-760765	4707648
-109.25	66.25	1	-733284	4703718
-108.75	66.25	1	-705782	4699932
-108.25	66.25	1	-678261	4696291
-107.75	66.25	1	-650721	4692795
-107.25	66.25	1	-623163	4689444
-106.75	66.25	1	-595588	4686238
-106.25	66.25	1	-567996	4683177
-105.75	66.25	1	-540389	4680261
-105.25	66.25	1	-512767	4677490
-104.75	66.25	1	-485130	4674865
-104.25	66.25	1	-457480	4672386
-103.75	66.25	1	-429818	4670051
-103.25	66.25	1	-402143	4667863
-102.75	66.25	1	-374458	4665820
-102.25	66.25	1	-346762	4663922
-101.75	66.25	1	-319056	4662171
-101.25	66.25	1	-291342	4660565
-100.75	66.25	1	-263619	4659105
-100.25	66.25	1	-235889	4657791
-99.75	66.25	1	-208153	4656623
-99.25	66.25	1	-180411	4655601
-98.75	66.25	1	-152664	4654725
-98.25	66.25	1	-124913	4653994
-97.75	66.25	1	-97158	4653410
-97.25	66.25	1	-69400	4652972
-96.75	66.25	1	-41641	4652680
-96.25	66.25	1	-13880	4652534
-95.75	66.25	1	13880	4652534
-95.25	66.25	1	41641	4652680
-94.75	66.25	1	69400	4652972
-94.25	66.25	1	97158	4653410
-93.75	66.25	1	124913	4653994
-93.25	66.25	1	152664	4654725
-92.75	66.25	1	180411	4655601
-92.25	66.25	1	208153	4656623
-91.75	66.25	1	235889	4657791
-91.25	66.25	1	263619	4659105
-90.75	66.25	1	291342	4660565
-90.25	66.25	1	319056	4662171
-89.75	66.25	1	346762	4663922
-89.25	66.25	1	374458	4665820
-88.75	66.25	1	402143	4667863
-88.25	66.25	1	429818	4670051
-87.75	66.25	1	457480	4672386
-87.25	66.25	1	485130	4674865
-86.75	66.25	1	512767	4677490
-73.75	66.25	1	1224106	4796473
-73.25	66.25	1	1251093	4802985
-72.75	66.25	1	1278045	4809638
-72.25	66.25	1	1304961	4816433
-71.75	66.25	1	1331841	4823369
-71.25	66.25	1	1358685	4830447
-69.25	66.25	1	1465675	4860168
-68.75	66.25	1	1492323	4867950
-68.25	66.25	1	1518930	4875871
-66.25	66.25	1	1624929	4908954
-65.75	66.25	1	1651318	4917573
-65.25	66.25	1	1677661	4926330
-64.75	66.25	1	1703958	4935226
-64.25	66.25	1	1730208	4944260
-63.75	66.25	1	1756410	4953432
-63.25	66.25	1	1782563	4962742
-62.75	66.25	1	1808667	4972190
-62.25	66.25	1	1834721	4981774
-53.25	66.25	1	2294314	5177438
-52.75	66.25	1	2319282	5189575
-52.25	66.25	1	2344185	5201843
-178.25	65.75	1	-4052093	6478964
-177.75	65.75	1	-4033885	6457692
-177.25	65.75	1	-4015566	6436517
-176.75	65.75	1	-3997136	6415438
-176.25	65.75	1	-3978595	6394457
-175.75	65.75	1	-3959944	6373573
-175.25	65.75	1	-3941184	6352788
-174.75	65.75	1	-3922314	6332102
-174.25	65.75	1	-3903336	6311515
-173.75	65.75	1	-3884249	6291029
-173.25	65.75	1	-3865055	6270643
-172.75	65.75	1	-3845754	6250358
-172.25	65.75	1	-3826347	6230175
-171.75	65.75	1	-3806834	6210095
-171.25	65.75	1	-3787215	6190118
-170.75	65.75	1	-3767492	6170244
-167.25	65.75	1	-3626539	6034070
-166.75	65.75	1	-3605996	6015044
-166.25	65.75	1	-3585354	5996126
-165.75	65.75	1	-3564613	5977316
-165.25	65.75	1	-3543773	5958617
-164.75	65.75	1	-3522835	5940027
-164.25	65.75	1	-3501799	5921547
-163.75	65.75	1	-3480667	5903179
-163.25	65.75	1	-3459438	5884922
-162.75	65.75	1	-3438113	5866777
-162.25	65.75	1	-3416693	5848744
-161.75	65.75	1	-3395179	5830824
-161.25	65.75	1	-3373571	5813018
-160.75	65.75	1	-3351869	5795325
-160.25	65.75	1	-3330074	5777747
-159.75	65.75	1	-3308188	5760284
-159.25	65.75	1	-3286209	5742937
-158.75	65.75	1	-3264140	5725705
-158.25	65.75	1	-3241980	5708590
-157.75	65.75	1	-3219731	5691591
-157.25	65.75	0	-3197393	5674710
-156.75	65.75	0	-3174966	5657946
-156.25	65.75	1	-3152451	5641301
-155.75	65.75	0	-3129849	5624774
-155.25	65.75	0	-3107160	5608367
-154.75	65.75	1	-3084385	5592079
-154.25	65.75	1	-3061525	5575911
-153.75	65.75	1	-3038580	5559864
-153.25	65.75	1	-3015551	5543937
-152.75	65.75	1	-2992438	5528132
-152.25	65.75	1	-2969243	5512449
-151.75	65.75	1	-2945965	5496888
-151.25	65.75	1	-2922606	5481450
-150.75	65.75	0	-2899166	5466135
-150.25	65.75	0	-2875646	5450943
-149.75	65.75	0	-2852046	5435875
-149.25	65.75	0	-2828367	5420932
-148.75	65.75	0	-2804610	5406114
-148.25	65.75	0	-2780776	5391420
-147.75	65.75	0	-2756864	5376853
-147.25	65.75	0	-2732876	5362411
-146.75	65.75	0	-2708812	5348096
-146.25	65.75	0	-2684674	5333907
-145.75	65.75	0	-2660461	5319846
-145.25	65.75	0	-2636174	5305912
-144.75	65.75	0	-2611814	5292107
-144.25	65.75	0	-2587383	5278429
-143.75	65.75	0	-2562879	5264881
-143.25	65.75	0	-2538305	5251461
-142.75	65.75	0	-2513660	5238171
-142.25	65.75	0	-2488946	5225011
-141.75	65.75	0	-2464162	5211981
-141.25	65.75	0	-2439311	5199082
-140.75	65.75	0	-2414392	5186313
-140.25	65.75	1	-2389406	5173676
-139.75	65.75	1	-2364354	5161170
-139.25	65.75	1	-2339237	5148797
-138.75	65.75	1	-2314055	5136556
-138.25	65.75	1	-2288809	5124447
-137.75	65.75	0	-2263499	5112471
-137.25	65.75	1	-2238127	5100629
-136.75	65.75	0	-2212693	5088921
-136.25	65.75	1	-2187198	5077346
-135.75	65.75	1	-2161642	5065906
-135.25	65.75	1	-2136026	5054600
-134.75	65.75	1	-2110351	5043429
-134.25	65.75	1	-2084618	5032393
-133.75	65.75	1	-2058827	5021493
-133.25	65.75	1	-2032979	5010729
-132.75	65.75	1	-2007074	5000101
-132.25	65.75	1	-1981115	4989610
-131.75	65.75	1	-1955100	4979255
-131.25	65.75	1	-1929031	4969037
-130.75	65.75	1	-1902909	4958956
-130.25	65.75	0	-1876734	4949013
-129.75	65.75	0	-1850507	4939208
-129.25	65.75	0	-1824229	4929541
-128.75	65.75	0	-1797901	4920013
-128.25	65.75	0	-1771522	4910623
-127.75	65.75	0	-1745095	4901372
-127.25	65.75	0	-1718619	4892260
-126.75	65.75	0	-1692096	4883287
-126.25	65.75	0	-1665526	4874455
-125.75	65.75	1	-1638910	4865762
-125.25	65.75	1	-1612248	4857209
-124.75	65.75	0	-1585542	4848797
-124.25	65.75	0	-1558792	4840525
-123.75	65.75	0	-1531999	4832394
-123.25	65.75	0	-1505163	4824404
-122.75	65.75	1	-1478286	4816556
-117.75	65.75	1	-1207386	4745889
-117.25	65.75	1	-1180100	4739608
-116.75	65.75	1	-1152781	4733471
-116.25	65.75	1	-1125430	4727478
-115.75	65.75	1	-1098048	4721629
-115.25	65.75	1	-1070635	4715924
-114.75	65.75	1	-1043193	4710363
-114.25	65.75	1	-1015722	4704946
-113.75	65.75	1	-988223	4699675
-113.25	65.75	1	-960697	4694548
-112.75	65.75	1	-933144	4689566
-112.25	65.75	1	-905565	4684729
-111.75	65.75	1	-877961	4680037
-111.25	65.75	1	-850333	4675490
-110.75	65.75	1	-822682	4671089
-110.25	65.75	1	-795007	4666833
-109.75	65.75	1	-767311	4662724
-109.25	65.75	1	-739593	4658759
-108.75	65.75	1	-711855	4654941
-108.25	65.75	1	-684097	4651269
-107.75	65.75	1	-656320	4647743
-107.25	65.75	1	-628525	4644363
-106.75	65.75	1	-600713	4641129
-106.25	65.75	1	-572884	4638042
-105.75	65.75	1	-545039	4635101
-105.25	65.75	1	-517179	4632306
-104.75	65.75	1	-489304	4629659
-104.25	65.75	1	-461417	4627158
-103.75	65.75	1	-433516	4624803
-103.25	65.75	1	-405603	4622596
-102.75	65.75	1	-377679	4620535
-102.25	65.75	1	-349745	4618622
-101.75	65.75	1	-321801	4616855
-101.25	65.75	1	-293848	4615236
-100.75	65.75	1	-265887	4613763
-100.25	65.75	1	-237919	4612438
-99.75	65.75	1	-209944	4611260
-99.25	65.75	1	-181963	4610229
-98.75	65.75	1	-153977	4609345
-98.25	65.75	1	-125987	4608608
-97.75	65.75	1	-97994	4608019
-97.25	65.75	1	-69997	4607577
-96.75	65.75	1	-41999	4607283
-96.25	65.75	1	-14000	4607135
-95.75	65.75	1	14000	4607135
-95.25	65.75	1	41999	4607283
-94.75	65.75	1	69997	4607577
-94.25	65.75	1	97994	4608019
-93.75	65.75	1	125987	4608608
-93.25	65.75	1	153977	4609345
-92.75	65.75	1	181963	4610229
-92.25	65.75	1	209944	4611260
-91.75	65.75	1	237919	4612438
-91.25	65.75	1	265887	4613763
-90.75	65.75	1	293848	4615236
-90.25	65.75	1	321801	4616855
-89.75	65.75	1	349745	4618622
-88.75	65.75	1	405603	4622596
-88.25	65.75	1	433516	4624803
-87.75	65.75	1	461417	4627158
-87.25	65.75	1	489304	4629659
-86.75	65.75	1	517179	4632306
-73.75	65.75	1	1234639	4752313
-73.25	65.75	1	1261857	4758880
-72.75	65.75	1	1289041	4765591
-72.25	65.75	1	1316189	4772444
-71.75	65.75	1	1343301	4779441
-71.25	65.75	1	1370375	4786579
-70.75	65.75	1	1397412	4793860
-70.25	65.75	1	1424409	4801284
-69.75	65.75	1	1451368	4808849
-69.25	65.75	1	1478286	4816556
-68.75	65.75	1	1505163	4824404
-68.25	65.75	1	1531999	4832394
-65.25	65.75	1	1692096	4883287
-64.75	65.75	1	1718619	4892260
-64.25	65.75	1	1745095	4901372
-63.75	65.75	1	1771522	4910623
-63.25	65.75	1	1797901	4920013
-52.75	65.75	1	2339237	5148797
-52.25	65.75	1	2364354	5161170
-175.75	65.25	1	-3994089	6342917
-175.25	65.25	1	-3975167	6321952
-174.75	65.25	1	-3956134	6301088
-174.25	65.25	1	-3936992	6280324
-173.75	65.25	1	-3917741	6259660
-173.25	65.25	1	-3898382	6239099
-172.75	65.25	1	-3878915	6218639
-166.25	65.25	1	-3616269	5962215
-165.75	65.25	1	-3595349	5943243
-165.25	65.25	1	-3574329	5924382
-164.75	65.25	1	-3553211	5905632
-164.25	65.25	1	-3531994	5886993
-163.75	65.25	1	-3510679	5868467
-163.25	65.25	1	-3489267	5850052
-162.75	65.25	1	-3467759	5831750
-162.25	65.25	1	-3446154	5813562
-161.75	65.25	1	-3424454	5795488
-161.25	65.25	1	-3402659	5777528
-160.75	65.25	1	-3380771	5759683
-160.25	65.25	1	-3358788	5741954
-159.75	65.25	1	-3336713	5724340
-159.25	65.25	1	-3314545	5706843
-158.75	65.25	1	-3292285	5689462
-158.25	65.25	1	-3269935	5672199
-157.75	65.25	0	-3247493	5655054
-157.25	65.25	0	-3224962	5638027
-156.75	65.25	0	-3202342	5621119
-156.25	65.25	0	-3179633	5604330
-155.75	65.25	1	-3156836	5587661
-155.25	65.25	1	-3133951	5571112
-154.75	65.25	1	-3110980	5554684
-154.25	65.25	1	-3087923	5538377
-153.75	65.25	1	-3064780	5522191
-153.25	65.25	1	-3041553	5506127
-152.75	65.25	0	-3018241	5490186
-152.25	65.25	0	-2994845	5474368
-151.75	65.25	0	-2971367	5458673
-151.25	65.25	0	-2947807	5443101
-150.75	65.25	0	-2924165	5427654
-150.25	65.25	0	-2900441	5412331
-149.75	65.25	0	-2876638	5397134
-149.25	65.25	0	-2852755	5382062
-148.75	65.25	0	-2828793	5367115
-148.25	65.25	0	-2804753	5352295
-147.75	65.25	0	-2780635	5337602
-147.25	65.25	0	-2756440	5323036
-146.75	65.25	0	-2732169	5308597
-146.25	65.25	0	-2707822	5294286
-145.75	65.25	0	-2683401	5280104
-145.25	65.25	0	-2658905	5266050
-144.75	65.25	0	-2634335	5252125
-144.25	65.25	0	-2609692	5238330
-143.75	65.25	0	-2584978	5224665
-143.25	65.25	0	-2560191	5211129
-142.75	65.25	0	-2535334	5197725
-142.25	65.25	0	-2510407	5184451
-141.75	65.25	0	-2485410	5171309
-141.25	65.25	0	-2460344	5158298
-140.75	65.25	0	-2435210	5145420
-140.25	65.25	1	-2410009	5132674
-139.75	65.25	1	-2384741	5120060
-139.25	65.25	1	-2359407	5107580
-138.75	65.25	1	-2334008	5095233
-138.25	65.25	1	-2308544	5083020
-137.75	65.25	1	-2283016	5070941
-137.25	65.25	1	-2257425	5058997
-136.75	65.25	1	-2231772	5047187
-136.25	65.25	1	-2206057	5035513
-135.75	65.25	1	-2180281	5023974
-135.25	65.25	1	-2154444	5012571
-134.75	65.25	1	-2128548	5001303
-134.25	65.25	1	-2102592	4990173
-133.75	65.25	1	-2076579	4979179
-133.25	65.25	1	-2050508	4968322
-132.75	65.25	1	-2024381	4957602
-132.25	65.25	1	-1998197	4947020
-131.75	65.25	1	-1971958	4936576
-131.25	65.25	1	-1945664	4926270
-130.75	65.25	1	-1919317	4916102
-130.25	65.25	1	-1892916	4906074
-129.75	65.25	1	-1866463	4896184
-129.25	65.25	1	-1839959	4886434
-128.75	65.25	1	-1813403	4876823
-128.25	65.25	0	-1786797	4867352
-127.75	65.25	0	-1760142	4858021
-127.25	65.25	0	-1733438	4848831
-126.75	65.25	0	-1706686	4839781
-126.25	65.25	0	-1679887	4830872
-125.75	65.25	0	-1653041	4822104
-125.25	65.25	0	-1626150	4813478
-124.75	65.25	0	-1599214	4804993
-124.25	65.25	0	-1572233	4796650
-123.75	65.25	0	-1545209	4788449
-123.25	65.25	0	-1518142	4780390
-121.25	65.25	0	-1409461	4749583
-119.25	65.25	0	-1300156	4721070
-117.75	65.25	0	-1217796	4701198
-117.25	65.25	1	-1190275	4694863
-116.75	65.25	1	-1162720	4688673
-116.25	65.25	1	-1135134	4682628
-115.75	65.25	1	-1107516	4676728
-115.25	65.25	1	-1079867	4670974
-114.75	65.25	1	-1052188	4665365
-114.25	65.25	1	-1024481	4659902
-113.75	65.25	1	-996744	4654585
-113.25	65.25	1	-968981	4649414
-112.75	65.25	1	-941190	4644389
-112.25	65.25	1	-913374	4639510
-111.75	65.25	1	-885532	4634778
-111.25	65.25	1	-857665	4630192
-110.75	65.25	1	-829775	4625753
-110.25	65.25	1	-801862	4621461
-109.75	65.25	1	-773927	4617315
-109.25	65.25	1	-745970	4613317
-108.75	65.25	1	-717993	4609466
-108.25	65.25	1	-689995	4605762
-107.75	65.25	1	-661979	4602205
-107.25	65.25	1	-633944	4598796
-106.75	65.25	1	-605892	4595535
-106.25	65.25	1	-577823	4592421
-105.75	65.25	1	-549738	4589454
-105.25	65.25	1	-521638	4586636
-104.75	65.25	1	-493523	4583965
-104.25	65.25	1	-465395	4581443
-103.75	65.25	1	-437254	4579068
-103.25	65.25	1	-409101	4576842
-102.75	65.25	1	-380936	4574763
-102.25	65.25	1	-352761	4572833
-101.75	65.25	1	-324576	4571051
-101.25	65.25	1	-296382	4569418
-100.75	65.25	1	-268180	4567933
-100.25	65.25	1	-239970	4566596
-99.75	65.25	1	-211754	4565408
-99.25	65.25	1	-183532	4564368
-98.75	65.25	1	-155305	4563476
-98.25	65.25	1	-127074	4562734
-97.75	65.25	1	-98839	4562139
-97.25	65.25	1	-70601	4561694
-96.75	65.25	1	-42361	4561396
-96.25	65.25	1	-14121	4561248
-95.75	65.25	1	14121	4561248
-95.25	65.25	1	42361	4561396
-94.75	65.25	1	70601	4561694
-94.25	65.25	1	98839	4562139
-93.75	65.25	1	127074	4562734
-93.25	65.25	1	155305	4563476
-92.75	65.25	1	183532	4564368
-92.25	65.25	1	211754	4565408
-91.75	65.25	1	239970	4566596
-91.25	65.25	1	268180	4567933
-90.75	65.25	1	296382	4569418
-90.25	65.25	1	324576	4571051
-89.75	65.25	1	352761	4572833
-89.25	65.25	1	380936	4574763
-88.75	65.25	1	409101	4576842
-88.25	65.25	1	437254	4579068
-87.75	65.25	1	465395	4581443
-87.25	65.25	1	493523	4583965
-85.75	65.25	1	577823	4592421
-85.25	65.25	1	605892	4595535
-84.75	65.25	1	633944	4598796
-84.25	65.25	1	661979	4602205
-77.25	65.25	1	1052188	4665365
-76.75	65.25	1	1079867	4670974
-76.25	65.25	1	1107516	4676728
-74.75	65.25	1	1190275	4694863
-74.25	65.25	1	1217796	4701198
-73.75	65.25	1	1245284	4707677
-73.25	65.25	1	1272738	4714301
-72.75	65.25	1	1300156	4721070
-72.25	65.25	1	1327538	4727982
-71.75	65.25	1	1354883	4735039
-70.75	65.25	1	1409461	4749583
-70.25	65.25	1	1436691	4757070
-69.75	65.25	1	1463882	4764701
-69.25	65.25	1	1491033	4772474
-68.75	65.25	1	1518142	4780390
-68.25	65.25	1	1545209	4788449
-67.75	65.25	1	1572233	4796650
-64.25	65.25	1	1760142	4858021
-63.75	65.25	1	1786797	4867352
-52.25	65.25	1	2384741	5120060
-174.25	64.75	1	-3970996	6248811
-173.75	64.75	1	-3951578	6227969
-173.25	64.75	1	-3932052	6207230
-166.25	64.75	1	-3647502	5927955
-165.75	64.75	1	-3626402	5908819
-165.25	64.75	1	-3605200	5889796
-164.75	64.75	1	-3583899	5870883
-164.25	64.75	1	-3562499	5852084
-163.75	64.75	1	-3541000	5833397
-163.25	64.75	1	-3519403	5814823
-162.75	64.75	1	-3497709	5796363
-162.25	64.75	1	-3475918	5778018
-160.75	64.75	1	-3409970	5723674
-160.25	64.75	1	-3387798	5705791
-159.75	64.75	1	-3365531	5688025
-159.25	64.75	1	-3343172	5670377
-158.75	64.75	0	-3320720	5652847
-158.25	64.75	1	-3298177	5635434
-157.75	64.75	0	-3275542	5618141
-157.25	64.75	0	-3252816	5600967
-156.75	64.75	0	-3230000	5583913
-156.25	64.75	0	-3207095	5566979
-155.75	64.75	0	-3184101	5550166
-155.25	64.75	0	-3161019	5533474
-154.75	64.75	0	-3137849	5516904
-154.25	64.75	0	-3114593	5500456
-153.75	64.75	0	-3091250	5484130
-153.25	64.75	0	-3067822	5467928
-152.75	64.75	0	-3044309	5451849
-152.25	64.75	0	-3020712	5435894
-151.75	64.75	0	-2997031	5420063
-151.25	64.75	0	-2973267	5404357
-150.75	64.75	0	-2949420	5388777
-150.25	64.75	0	-2925492	5373322
-149.75	64.75	0	-2901483	5357993
-149.25	64.75	0	-2877394	5342791
-148.75	64.75	0	-2853225	5327715
-148.25	64.75	0	-2828977	5312768
-147.75	64.75	0	-2804651	5297947
-147.25	64.75	0	-2780247	5283255
-146.75	64.75	0	-2755767	5268692
-146.25	64.75	0	-2731209	5254258
-145.75	64.75	0	-2706577	5239953
-145.25	64.75	0	-2681869	5225777
-144.75	64.75	0	-2657087	5211732
-144.25	64.75	0	-2632232	5197818
-143.75	64.75	0	-2607304	5184034
-143.25	64.75	0	-2582303	5170382
-142.75	64.75	0	-2557231	5156862
-142.25	64.75	0	-2532089	5143474
-141.75	64.75	0	-2506876	5130218
-141.25	64.75	0	-2481594	5117095
-140.75	64.75	0	-2456243	5104105
-140.25	64.75	0	-2430824	5091249
-139.75	64.75	1	-2405338	5078526
-139.25	64.75	1	-2379785	5065938
-138.75	64.75	1	-2354167	5053485
-138.25	64.75	1	-2328483	5041166
-137.75	64.75	1	-2302735	5028983
-137.25	64.75	1	-2276923	5016936
-136.75	64.75	1	-2251048	5005024
-136.25	64.75	1	-2225110	4993249
-135.75	64.75	1	-2199111	4981610
-135.25	64.75	1	-2173052	4970108
-134.75	64.75	1	-2146932	4958744
-134.25	64.75	1	-2120752	4947517
-133.75	64.75	1	-2094514	4936428
-133.25	64.75	1	-2068218	4925477
