genus	age_bin	north_america	south_america	eurasia	africa	australia
Sansanosmilus	10	0	0	1	0	0
Sansanosmilus	15	0	0	4	0	0
Sarcophilus	0	0	0	0	0	127
Sardolutra	0	0	0	0	0	0
Sardomeryx	20	0	0	0	0	0
Sardomys	20	0	0	0	0	0
Sardomys	25	0	0	0	0	0
Sarmatodelphis	10	0	0	1	0	0
Satherium	0	13	0	0	0	0
Satherium	5	42	0	0	0	0
Sayimys	10	0	0	1	0	0
Sayimys	15	0	0	14	0	0
Sayimys	20	0	0	8	0	0
Scalabrinitherium	10	0	2	0	0	0
Scalopoides	0	0	0	2	0	0
Scalopoides	10	3	0	0	0	0
Scalopoides	15	24	0	0	0	0
Scalopoides	20	12	0	0	0	0
Scalopoides	30	1	0	0	0	0
Scalopoides	5	0	0	2	0	0
Scalopus	0	50	0	0	0	0
Scalopus	5	24	0	0	0	0
Scapanoscapter	15	8	0	0	0	0
Scapanulus	15	0	0	2	0	0
Scapanulus	5	0	0	3	0	0
Scapanus	0	12	0	0	0	0
Scapanus	10	24	0	0	0	0
Scapanus	15	2	0	0	0	0
Scapanus	5	18	0	0	0	0
Scaphohippus	15	84	0	0	0	0
Scaphohippus	20	1	0	0	0	0
Scaphokogia	10	0	1	0	0	0
Scapteromys	0	0	1	0	0	0
Scapteromys	5	0	1	0	0	0
Scaptochirus	0	0	0	3	0	0
Scaptochirus	5	0	0	1	0	0
Scaptonyx	0	0	0	1	0	0
Scaptonyx	10	0	0	7	0	0
Scaptonyx	15	0	0	11	0	0
Scaptonyx	20	0	0	2	0	0
Scaptonyx	5	0	0	1	0	0
Scelidodon	0	0	3	0	0	0
Scelidotherium	0	0	12	0	0	0
Schansitherium	10	0	0	2	0	0
Schansitherium	5	0	0	1	0	0
Schaubeumys	15	42	0	0	0	0
Schaubeumys	20	28	0	0	0	0
Schaubeumys	25	8	0	0	0	0
Schaubeumys	30	3	0	0	0	0
Schizocricetodon	10	0	0	1	0	0
Schizodelphis	10	0	0	4	0	0
Schizodelphis	15	11	0	10	2	0
Schizodelphis	20	4	0	8	0	0
Schizodelphis	25	0	0	1	0	0
Schizodontomys	15	13	0	0	0	0
Schizodontomys	20	43	0	0	0	0
Schizodontomys	25	6	0	0	0	0
Schizodontomys	30	2	0	0	0	0
Schizogalerix	10	0	0	41	0	0
Schizogalerix	15	0	0	14	0	0
Schizogalerix	20	0	0	2	0	0
Schizogalerix	5	0	0	6	0	0
Schizoporcus	10	0	0	6	0	0
Schizoporcus	15	0	0	3	0	0
Schizotherium	15	0	0	2	0	0
Schizotherium	20	0	0	2	0	0
Schizotherium	25	0	0	1	0	0
Schlossericyon	10	0	0	1	0	0
Schlossericyon	15	0	0	1	0	0
Schlossericyon	20	0	0	1	0	0
Schreuderia	10	0	0	4	0	0
Schultzogale	20	1	0	0	0	0
Scirrotherium	10	0	1	0	0	0
Scirrotherium	15	0	3	0	0	0
Scirtodipus	5	0	0	4	0	0
Sciurion	10	1	0	0	0	0
Sciurion	15	2	0	0	0	0
Sciuropterus	0	21	0	0	0	0
Sciurotamias	0	0	0	9	0	0
Sciurotamias	10	0	0	6	0	0
Sciurus	0	27	0	12	0	0
Sciurus	10	3	0	0	0	0
Sciurus	15	0	0	1	0	0
Sciurus	20	0	0	1	0	0
Sciurus	5	1	0	8	0	0
Sclerocalyptus	0	0	4	0	0	0
Scleromys	10	0	2	0	0	0
Scleromys	15	0	7	0	0	0
Scleromys	20	0	1	0	0	0
Scotophilus	15	0	0	0	1	0
Scottimus	30	2	0	0	0	0
Selenolophodon	10	0	0	1	0	0
Selenolophodon	5	0	0	1	0	0
Selenoportax	5	0	0	2	0	0
Semigenetta	10	0	0	12	0	0
Semigenetta	15	0	0	14	0	0
Semigenetta	20	0	0	17	0	0
Semnopithecus	0	0	0	1	0	0
Semnopithecus	10	0	0	1	0	0
Senoussimys	10	0	0	0	1	0
Seorsumuscardinus	15	0	0	6	0	0
Seorsumuscardinus	20	0	0	1	0	0
Serbelodon	10	8	0	0	0	0
Serbelodon	15	4	0	0	0	0
Serengetilagus	0	0	0	0	2	0
Serengetilagus	5	0	0	0	8	0
Sericolagus	0	0	0	1	0	0
Serridentinus	10	0	0	1	0	0
Serridentinus	15	0	0	2	0	0
Sespemys	30	2	0	0	0	0
Sespia	20	2	0	0	0	0
Sespia	25	6	0	0	0	0
Sespia	30	65	0	0	0	0
Setifer	0	0	0	0	0	0
Setonix	0	0	0	0	0	48
Sewelleladon	20	2	0	0	0	0
Shaanxispira	10	0	0	10	0	0
Shaanxispira	5	0	0	1	0	0
Shamalina	20	0	0	1	0	0
Shandgolictis	25	0	0	1	0	0
Shansirhinus	10	0	0	2	0	0
Shansirhinus	5	0	0	5	0	0
Shanwangia	10	0	0	1	0	0
Shanwangia	15	0	0	1	0	0
Shuanggouia	15	0	0	3	0	0
Siamoadapis	15	0	0	1	0	0
Siamogale	15	0	0	1	0	0
Siamoperadectes	15	0	0	2	0	0
Siamotragulus	15	0	0	2	0	0
Siamotragulus	20	0	0	3	0	0
Sicista	0	0	0	43	0	0
Sicista	5	0	0	9	0	0
Sigmodon	0	117	2	0	0	0
Sigmodon	5	71	0	0	0	0
Sihongotherium	20	0	0	1	0	0
Simatherium	0	0	0	0	2	0
Simatherium	5	0	0	0	16	0
Similisciurus	20	3	0	0	0	0
Similisciurus	25	2	0	0	0	0
Similisorex	5	0	0	2	0	0
Simimeryx	30	2	0	0	0	0
Simiolus	15	0	0	0	2	0
Simiolus	20	0	0	0	1	0
Simocyon	10	2	0	10	0	0
Simocyon	5	2	0	4	0	0
Simonimys	15	0	0	0	3	0
Simonimys	20	0	0	0	7	0
Simonycteris	0	1	0	0	0	0
Simopithecus	0	0	0	0	1	0
Simosthenurus	0	0	0	0	0	100
Simosthenurus	5	0	0	0	0	3
Simplomys	15	0	0	118	0	0
Simplomys	20	0	0	120	0	0
Simplomys	25	0	0	4	0	0
Sinapodemus	10	0	0	1	0	0
Sinapodorcas	10	0	0	2	0	0
Sinapospalax	10	0	0	3	0	0
Sinclairella	30	2	0	0	0	0
Sinclairomeryx	15	17	0	0	0	0
Sinclairomeryx	20	3	0	0	0	0
Sindemys	20	0	0	4	0	0
Sinictis	0	0	0	1	0	0
Sinictis	10	0	0	2	0	0
Sinictis	5	0	0	2	0	0
Sinoadapis	10	0	0	4	0	0
Sinocapra	5	1	0	1	0	0
Sinocastor	5	0	0	9	0	0
Sinocricetus	5	0	0	18	0	0
Sinohippus	10	0	0	9	0	0
Sinohippus	5	0	0	5	0	0
Sinolagomys	15	0	0	1	0	0
Sinolagomys	20	0	0	3	0	0
Sinolagomys	25	0	0	4	0	0
Sinomastodon	0	0	0	2	0	0
Sinomastodon	5	0	0	2	0	0
Sinomegaceros	0	0	0	1	0	0
Sinomegaceros	5	0	0	2	0	0
Sinomylagaulus	15	0	0	1	0	0
Sinopalaeoceros	10	0	0	1	0	0
Sinopalaeoceros	20	0	0	1	0	0
Sinoryx	5	0	0	1	0	0
Sinotamias	10	0	0	3	0	0
Sinotamias	5	0	0	1	0	0
Sinotherium	10	0	0	2	0	0
Sinotherium	5	0	0	3	0	0
Sinotragus	10	0	0	1	0	0
Sinotragus	5	0	0	2	0	0
Sinozapus	5	0	0	3	0	0
Sivacanthion	15	0	0	1	0	0
Sivacapra	0	0	0	3	0	0
Sivachoerus	0	0	0	0	4	0
Sivachoerus	10	0	0	6	0	0
Sivachoerus	15	0	0	5	0	0
Sivachoerus	5	0	0	1	37	0
Sivacobus	0	0	0	2	0	0
Sivadenota	0	0	0	1	0	0
Sivaladapis	10	0	0	1	0	0
Sivaladapis	15	0	0	1	0	0
Sivalhippus	10	0	0	1	0	0
Sivalhippus	5	0	0	1	0	0
Sivameryx	15	0	0	0	6	0
Sivameryx	20	0	0	4	8	0
Sivanasua	10	0	0	1	0	0
Sivanasua	15	0	0	4	0	0
Sivanasua	20	0	0	1	0	0
Sivaonyx	0	0	0	0	1	0
Sivaonyx	10	0	0	4	0	0
Sivaonyx	5	0	0	4	8	0
Sivapanthera	0	0	0	2	0	0
Sivapithecus	10	0	0	4	0	0
Sivapithecus	15	0	0	4	0	0
Sivatherium	0	0	0	4	63	0
Sivatherium	5	0	0	1	62	0
Sivoreas	10	0	0	1	0	0
Skinnerhyus	10	4	0	0	0	0
Skinnerhyus	15	2	0	0	0	0
Skinneroceras	30	3	0	0	0	0
Skinnoceras	30	1	0	0	0	0
Skoufotragus	10	0	0	2	0	0
Skoufotragus	5	0	0	10	0	0
Smilodon	0	52	26	0	0	0
Smilodon	5	8	0	0	0	0
Sminthoides	5	0	0	7	0	0
Sminthopsis	0	0	0	0	0	128
Sminthosinis	5	6	0	0	0	0
Smutsia	5	0	0	0	1	0
Soergelia	0	2	0	4	0	0
Sogdianotherium	5	0	0	1	0	0
Sogdohyrax	10	0	0	1	0	0
Solimoea	10	0	1	0	0	0
Sophianacetus	10	0	0	1	0	0
Sorex	0	146	0	171	0	0
Sorex	10	4	0	1	0	0
Sorex	5	43	0	95	0	0
Soriamys	20	0	2	0	0	0
Soricella	10	0	0	1	0	0
Soricella	15	0	0	2	0	0
Soricella	20	0	0	14	0	0
Soriculus	0	0	0	18	0	0
Soriculus	5	0	0	3	0	0
Spalax	0	0	0	14	0	0
Spalax	5	0	0	1	0	0
Spaniomys	15	0	1	0	0	0
Spanocricetodon	15	0	0	3	0	0
Spanocricetodon	20	0	0	4	0	0
Sparassocynus	5	0	1	0	0	0
Speothos	0	0	1	0	0	0
Spermophilinus	10	0	0	137	0	0
Spermophilinus	15	0	0	150	0	0
Spermophilinus	20	0	0	20	0	0
Spermophilinus	5	0	0	15	0	0
Spermophilus	0	153	0	35	0	0
Spermophilus	10	18	0	0	0	0
Spermophilus	15	27	0	0	0	0
Spermophilus	5	71	0	1	0	0
Sperrgebietomeryx	20	0	0	0	1	0
Sphenophalos	10	8	0	0	0	0
Sphenophalos	5	8	0	0	0	0
Sphenotherus	10	0	1	0	0	0
Spilogale	0	58	0	0	0	0
Spilogale	5	6	0	0	0	0
Spirocerus	0	0	0	10	0	0
Spirocerus	5	0	0	1	0	0
Sporadotragus	10	0	0	5	0	0
Sporadotragus	5	0	0	5	0	0
Squalodelphis	20	0	0	2	0	0
Squalodon	10	1	0	0	0	0
Squalodon	15	9	0	10	0	0
Squalodon	20	5	0	11	0	0
Stachomys	5	0	0	4	0	0
Steatomys	0	0	0	0	11	0
Steatomys	10	0	0	0	2	0
Steatomys	5	0	0	0	3	0
Stegodibelodon	5	0	0	0	2	0
Stegodon	0	0	0	75	0	0
Stegodon	5	0	0	14	15	0
Stegolophodon	0	0	0	2	0	0
Stegolophodon	10	0	0	1	0	0
Stegolophodon	15	0	0	1	1	0
Stegolophodon	20	0	0	0	0	0
Stegolophodon	5	0	0	4	2	0
Stegomastodon	0	22	19	0	0	0
Stegomastodon	5	26	0	0	0	0
Stegotetrabelodon	10	0	0	3	1	0
Stegotetrabelodon	5	0	0	6	10	0
Stehlinoceros	10	0	0	3	0	0
Stehlinoceros	15	0	0	14	0	0
Steiromys	15	0	3	0	0	0
Stenailurus	10	0	0	1	0	0
Stenasodelphis	10	1	0	0	0	0
Steneofiber	10	0	0	8	0	0
Steneofiber	15	1	0	54	0	0
Steneofiber	20	4	0	60	0	0
Steneofiber	25	13	0	6	0	0
Steneofiber	30	9	0	0	0	0
Stenodon	5	0	1	0	0	0
Stenodontomys	0	0	0	0	1	0
Stenoechinus	20	2	0	0	0	0
Stenoechinus	25	2	0	0	0	0
Stenogale	20	0	0	5	0	0
Stenomylus	15	2	0	0	0	0
Stenomylus	20	47	0	0	0	0
Stenomylus	25	11	0	0	0	0
Stenotephanos	10	0	1	0	0	0
Stephanocemas	10	0	0	7	0	0
Stephanocemas	15	0	0	12	0	0
Stephanocemas	20	0	0	3	0	0
Stephanomys	0	0	0	13	0	0
Stephanomys	10	0	0	3	0	0
Stephanomys	5	0	0	110	0	0
Stephanorhinus	0	0	0	207	1	0
Stephanorhinus	10	0	0	5	0	0
Stephanorhinus	15	0	0	2	0	0
Stephanorhinus	5	0	0	91	0	0
Stertomys	5	0	0	7	0	0
Sthenictis	10	10	0	0	0	0
Sthenictis	15	13	0	1	0	0
Sthenictis	20	2	0	0	0	0
Sthenurus	0	0	0	0	0	49
Sthenurus	5	0	0	0	0	1
Stilotherium	15	0	9	0	0	0
Stirtonia	10	0	2	0	0	0
Stirtonia	15	0	3	0	0	0
Stockoceros	0	12	0	0	0	0
Storchia	10	0	0	13	0	0
Storchia	15	0	0	2	0	0
Storchia	5	0	0	1	0	0
Strabosodon	10	0	1	0	0	0
Strabosodon	5	0	1	0	0	0
Stratimus	15	1	0	0	0	0
Stratimus	20	15	0	0	0	0
Strepsiceros	0	0	0	0	4	0
Strigocuscus	10	0	0	0	0	1
Strigocuscus	5	0	0	0	0	2
Stromeriella	15	0	0	2	0	0
Stromeriella	20	0	0	12	0	0
Stuckyhyus	20	1	0	0	0	0
Stylochoerus	0	0	0	0	5	0
Styriofelis	10	0	0	25	0	0
Styriofelis	15	0	0	48	0	0
Styriofelis	20	0	0	19	0	0
Suaptenos	20	3	0	0	0	0
Subantilocapra	5	6	0	0	0	0
Subchilotherium	10	0	0	5	0	0
Subchilotherium	15	0	0	1	0	0
Subchilotherium	5	0	0	2	0	0
Subdromomeryx	15	22	0	0	0	0
Subdromomeryx	20	4	0	0	0	0
Subhyracodon	20	1	0	0	0	0
Subhyracodon	30	2	0	0	0	0
Submeryceros	10	1	0	0	0	0
Submeryceros	15	18	0	0	0	0
Submeryceros	20	1	0	0	0	0
Submerycochoerus	20	3	0	0	0	0
Submerycochoerus	25	2	0	0	0	0
Submyotodon	10	0	0	3	0	0
Suevoglis	25	0	0	3	0	0
Suleimania	20	0	0	2	0	0
Sulimskia	0	0	0	2	0	0
Sulimskia	5	0	0	15	0	0
Suncus	0	0	0	0	6	0
Suncus	5	0	0	2	1	0
Sundasciurus	0	0	0	1	0	0
Sunkahetanka	25	1	0	0	0	0
Sunkahetanka	30	9	0	0	0	0
Suricata	0	0	0	0	8	0
Suricata	5	0	0	0	1	0
Sus	0	3	0	218	7	19
Sus	5	0	0	39	0	0
Sylvaemus	5	0	0	1	0	0
Sylvicapra	0	0	0	0	4	0
Sylvicapra	5	0	0	0	1	0
Sylvilagus	0	127	8	0	0	0
Sylvilagus	5	17	0	0	0	0
Symmetrodontomys	0	2	0	0	0	0
Symmetrodontomys	5	14	0	0	0	0
Symphalangus	0	0	0	1	0	0
Synaptomys	0	86	0	0	0	0
Synaptomys	5	0	0	5	0	0
Syncerus	0	0	0	0	63	0
Syncerus	5	0	0	0	3	0
Syndyoceras	20	13	0	0	0	0
Syndyoceras	25	3	0	0	0	0
Synthetoceras	10	21	0	0	0	0
Synthetoceras	15	1	0	0	0	0
Synthetoceras	5	3	0	0	0	0
Szechuanopithecus	0	0	0	1	0	0
Tachyglossus	0	0	0	0	0	25
Tachyoryctes	0	0	0	0	1	0
Tachyoryctes	5	0	0	0	7	0
Tachyoryctoides	10	0	0	1	0	0
Tachyoryctoides	20	0	0	1	0	0
Tachyoryctoides	25	0	0	1	0	0
Tadarida	0	8	1	0	0	0
Tadarida	10	0	0	2	0	0
Tadarida	15	0	0	5	0	0
Tadarida	20	0	0	1	1	0
Tafimys	0	0	1	0	0	0
Tagicetus	15	0	0	1	0	0
Talpa	0	0	0	154	0	0
Talpa	10	0	0	74	0	0
Talpa	15	0	0	22	0	0
Talpa	20	0	0	10	0	0
Talpa	5	0	0	73	0	0
Tamandua	0	0	3	0	0	0
Tamias	0	29	0	2	0	0
Tamias	10	7	0	1	0	0
Tamias	15	38	0	0	0	0
Tamias	5	9	0	8	0	0
Tamiasciurus	0	29	0	0	0	0
Tamiasciurus	5	1	0	1	0	0
Tamiops	0	0	0	1	0	0
Tamiops	15	0	0	1	0	0
Tangaroasaurus	15	0	0	0	0	0
Tanymykter	20	12	0	0	0	0
Tanymykter	25	2	0	0	0	0
Taphozous	20	0	0	0	3	0
Tapinochoerus	0	0	0	0	2	0
Tapiravus	10	1	0	0	0	0
Tapiravus	15	5	0	0	0	0
Tapiravus	20	2	0	0	0	0
Tapiravus	5	2	0	0	0	0
Tapiriscus	10	0	0	3	0	0
Tapirus	0	91	12	61	0	0
Tapirus	10	20	0	22	0	0
Tapirus	15	7	0	1	0	0
Tapirus	20	0	0	3	0	0
Tapirus	5	29	1	44	0	0
Tardontia	10	8	0	0	0	0
Tardontia	15	3	0	0	0	0
Tarsius	15	0	0	3	0	0
Tataromys	20	0	0	3	0	0
Tataromys	25	0	0	4	0	0
Tatera	0	0	0	2	3	0
Tatera	5	0	0	0	4	0
Taucanamo	10	0	0	6	0	0
Taucanamo	15	0	0	26	0	0
Taucanamo	20	0	0	2	0	0
Tauromeryx	15	0	0	1	0	0
Taurotragus	0	0	0	1	70	0
Taurotragus	5	0	0	0	1	0
Tavoonyia	25	0	0	1	0	0
Taxidea	0	42	0	0	0	0
Taxidea	5	7	0	0	0	0
Taxodon	10	0	0	3	0	0
Taxodon	15	0	0	2	0	0
Tayassu	0	5	22	0	0	0
Tayassu	5	3	0	0	0	0
Tchadotragus	5	0	0	0	3	0
Tchaltacerus	5	0	0	2	0	0
Tectonomys	5	0	0	0	5	0
Teleoceras	0	1	0	0	0	0
Teleoceras	10	284	0	0	0	0
Teleoceras	15	248	0	0	1	0
Teleoceras	20	20	0	0	0	0
Teleoceras	5	133	0	0	0	0
Telicomys	10	0	2	0	0	0
Temnocyon	20	3	0	0	0	0
Temnocyon	25	3	0	0	0	0
Temnocyon	30	6	0	0	0	0
Temperocastor	15	4	0	0	0	0
Tempestia	10	0	0	26	0	0
Tempestia	15	0	0	13	0	0
Tenrec	0	0	0	0	0	0
Tenudomys	25	4	0	0	0	0
Tenudomys	30	16	0	0	0	0
Tenuibrachiatum	10	0	0	2	0	0
Tephrocyon	15	14	0	0	0	0
Tephrocyon	20	2	0	0	0	0
Teratodon	15	0	0	0	4	0
Teratodon	20	0	0	0	8	0
Terricola	0	0	0	23	0	0
Teruelia	25	0	0	1	0	0
Tesselodon	10	0	0	1	0	0
Tethytragus	10	0	0	8	0	0
Tethytragus	15	0	0	12	0	0
Tetrabelodon	0	0	0	1	0	0
Tetrabelodon	10	3	0	2	0	0
Tetrabelodon	15	11	0	5	1	0
Tetrabelodon	20	0	0	0	1	0
Tetrabelodon	5	0	0	1	0	0
Tetraceros	0	0	0	3	0	0
Tetraconodon	0	0	0	1	0	0
Tetraconodon	10	0	0	3	0	0
Tetraconodon	15	0	0	1	0	0
Tetraconodon	20	0	0	1	0	0
Tetraconodon	5	0	0	1	0	0
Tetralophodon	0	0	0	5	0	0
Tetralophodon	10	3	0	86	0	0
Tetralophodon	20	0	0	0	1	0
Tetralophodon	5	0	0	17	1	0
Tetramerorhinus	10	0	1	0	0	0
Tetramerorhinus	15	0	3	0	0	0
Tetrameryx	0	9	0	0	0	0
Tetrastylus	10	0	1	0	0	0
Texoceros	10	5	0	0	0	0
Texoceros	5	34	0	0	0	0
Texomys	15	4	0	0	0	0
Texomys	20	1	1	0	0	0
Thaiagymnura	10	0	0	1	0	0
Thaiagymnura	15	0	0	1	0	0
Thalassictis	10	0	0	28	0	0
Thalassictis	15	0	0	3	0	0
Thalassictis	5	0	0	1	0	0
Thalassocnus	10	0	1	0	0	0
Thalassocnus	5	0	4	0	0	0
Thaleroceros	0	0	0	0	1	0
Thallomys	0	0	0	0	5	0
Thallomys	5	0	0	0	8	0
Thaumastocyon	10	0	0	2	0	0
Thaumastocyon	15	0	0	4	0	0
Theosodon	15	0	4	0	0	0
Theratiskos	10	0	0	1	0	0
Theratiskos	20	0	0	3	0	0
Theridomys	25	0	0	2	0	0
Theriodictis	0	2	0	0	0	0
Theriodictis	5	2	0	0	0	0
Theropithecus	0	0	0	0	98	0
Theropithecus	5	0	0	1	43	0
Thinobadistes	10	5	0	0	0	0
Thinobadistes	5	6	0	0	0	0
Thinohyus	20	3	0	0	0	0
Thinohyus	30	2	0	0	0	0
Thoatherium	15	0	4	0	0	0
Thomomys	0	81	0	0	0	0
Thomomys	5	24	0	0	0	0
Thryonomys	0	0	0	0	2	0
Thryonomys	5	0	0	0	8	0
Thylacinus	0	0	0	0	0	120
Thylacoleo	0	0	0	0	0	109
Thylacoleo	5	0	0	0	0	3
Thylacosmilus	10	0	3	0	0	0
Thylacosmilus	5	0	1	0	0	0
Thylamys	0	0	1	0	0	0
Thylamys	10	0	3	0	0	0
Thylamys	15	0	2	0	0	0
Thylatheridium	10	0	7	0	0	0
Thylatheridium	5	0	4	0	0	0
Thylogale	0	0	0	0	0	72
Thylophorops	5	0	5	0	0	0
Thyroptera	15	0	2	0	0	0
Ticholeptus	15	93	0	0	0	0
Ticholeptus	20	7	0	0	0	0
Tisisthenes	0	1	0	0	0	0
Titanomys	20	0	0	11	0	0
Titanomys	25	0	0	2	0	0
Titanotylopus	0	4	0	0	0	0
Titanotylopus	5	2	0	0	0	0
Tjukuru	5	0	0	0	0	1
Tobienia	5	0	0	1	0	0
Tohoraata	25	0	0	0	0	0
Tokarahia	25	0	0	0	0	0
Tolypeutes	0	0	5	0	0	0
Tomarctus	10	1	0	0	0	0
Tomarctus	15	113	0	0	0	0
Tomarctus	20	21	3	0	0	0
Tomarctus	5	1	0	0	0	0
Tongxinictis	15	0	0	3	0	0
Torcellia	5	0	1	0	0	0
Torolutra	0	0	0	0	2	0
Torolutra	5	0	0	0	3	0
Torticornis	10	0	0	1	0	0
Torynobelodon	5	5	0	0	0	0
Tossunnoria	10	0	0	2	0	0
Toxodon	0	0	14	0	0	0
Toxodon	10	0	1	0	0	0
Toxodontherium	10	0	1	0	0	0
Toxodontherium	5	0	1	0	0	0
Trachops	0	0	3	0	0	0
Trachycalyptus	10	0	1	0	0	0
Trachypithecus	0	0	0	14	0	0
Tragelaphus	0	0	0	1	231	0
Tragelaphus	5	0	0	0	102	0
Tragocerus	10	0	0	1	0	0
Tragocerus	5	0	0	1	0	0
Tragoportax	10	0	0	51	0	0
Tragoportax	5	0	0	42	8	0
Tragoreas	10	0	0	2	0	0
Tragoreas	5	0	0	6	0	0
Tragospira	5	0	0	1	0	0
Tragulus	0	0	0	4	0	0
Tranatocetus	10	0	0	1	0	0
Tregomys	10	7	0	0	0	0
Tregomys	15	2	0	0	0	0
Tregomys	5	2	0	0	0	0
Tregosorex	10	5	0	0	0	0
Tregosorex	5	1	0	0	0	0
Tremacebus	20	0	1	0	0	0
Tremacyllus	5	0	6	0	0	0
Tremarctos	0	26	0	0	0	0
Tremarctos	5	1	0	0	0	0
Triceromeryx	15	0	0	10	0	0
Triceromeryx	20	0	0	1	0	0
Trichosurus	0	0	0	0	0	116
Trichosurus	15	0	0	0	0	1
Trichosurus	5	0	0	0	0	2
Trigodon	5	0	2	0	0	0
Trigodonops	0	0	1	0	0	0
Trigodonops	10	0	1	0	0	0
Trigonictis	0	20	0	0	0	0
Trigonictis	5	50	0	0	0	0
Trigontherium	5	0	0	1	0	0
Trilaccogaulus	20	2	0	0	0	0
Trilaccogaulus	25	7	0	0	0	0
Trilaccogaulus	30	8	0	0	0	0
Trilobophorus	5	0	0	0	2	0
Trilophodon	5	0	0	0	2	0
Trilophomys	0	0	0	5	0	0
Trilophomys	5	0	0	31	0	0
Trimylus	15	8	0	0	0	0
Trimylus	20	1	0	0	0	0
Triplopus	30	1	0	0	0	0
Trischizolagus	5	0	0	34	0	0
Trocharion	10	0	0	9	0	0
Trocharion	15	0	0	20	0	0
Trochictis	10	0	0	1	0	0
Trochictis	15	0	0	11	0	0
Trochictis	20	0	0	6	0	0
Trochotherium	10	0	0	3	0	0
Trogomys	15	1	0	0	0	0
Trogomys	20	9	0	0	0	0
Trogontherium	0	0	0	18	0	0
Trogontherium	10	0	0	62	0	0
Trogontherium	15	0	0	19	0	0
Trogontherium	20	0	0	2	0	0
Trogontherium	5	0	0	14	0	0
Trogopterus	0	0	0	1	0	0
Troposodon	0	0	0	0	0	17
Tsaganocricetus	15	0	0	1	0	0
Tsaganolagus	15	0	0	1	0	0
Tsaganomys	25	0	0	1	0	0
Tsaidamotherium	10	0	0	2	0	0
Tugenictis	15	0	0	0	1	0
Tungurictis	10	0	0	5	0	0
Tungurictis	15	0	0	1	0	0
Tupaia	0	0	0	2	0	0
Tupaia	15	0	0	2	0	0
Turcocerus	10	0	0	14	0	0
Turcocerus	15	0	0	2	0	0
Turiacemas	10	0	0	3	0	0
Turiacemas	5	0	0	1	0	0
Turiasorex	10	0	0	10	0	0
Turiasorex	15	0	0	1	0	0
Turkanapithecus	15	0	0	0	2	0
Turkodimylus	20	0	0	3	0	0
Turritragus	10	0	0	0	0	0
Turritragus	5	0	0	0	0	0
Tuscomeryx	5	0	0	1	0	0
Tylionomys	20	2	0	0	0	0
Tylionomys	25	6	0	0	0	0
Tylionomys	30	2	0	0	0	0
Tylocephalonyx	15	31	0	0	0	0
Tylocephalonyx	20	11	0	0	0	0
Tylonycteris	0	0	0	1	0	0
Typhlomys	0	0	0	24	0	0
Typhlomys	10	0	0	8	0	0
Typhlomys	5	0	0	1	0	0
Typotherium	0	0	3	0	0	0
Tyrannomys	0	2	0	0	0	0
Tyrrhenicola	0	0	0	4	0	0
Tyrrhenicola	5	0	0	0	0	0
Tyrrhenoglis	5	0	0	0	0	0
Tyrrhenolutra	10	0	0	1	0	0
Tyrrhenolutra	5	0	0	2	0	0
Tyrrhenotragus	10	0	0	3	0	0
Tyrrhenotragus	5	0	0	2	0	0
Udabnocerus	10	0	0	1	0	0
Udabnopithecus	10	0	0	2	0	0
Ugandamys	15	0	0	0	1	0
Ugandapithecus	15	0	0	0	3	0
Ugandapithecus	20	0	0	0	5	0
Ugandax	5	0	0	0	7	0
Ugandictis	15	0	0	0	1	0
Ugandictis	20	0	0	0	3	0
Umbogaulus	10	5	0	0	0	0
Umbogaulus	15	15	0	0	0	0
Umbogaulus	5	3	0	0	0	0
Umbrotherium	10	0	0	1	0	0
Umbrotherium	5	0	0	2	0	0
Uncia	0	1	0	1	0	0
Ungaromys	0	0	0	7	0	0
Ungaromys	5	0	0	2	0	0
Untermannerix	10	8	0	0	0	0
Untermannerix	15	41	0	0	0	0
Untermannerix	5	1	0	0	0	0
Urmiatherium	10	0	0	3	0	0
Urmiatherium	5	0	0	12	0	0
Urocyon	0	40	3	0	0	0
Urocyon	5	10	0	0	0	0
Uromys	0	0	0	0	0	53
Uropsilus	0	0	0	11	0	0
Urotherium	10	0	1	0	0	0
Urotrichus	0	0	0	1	0	0
Urotrichus	10	0	0	13	0	0
Urotrichus	15	0	0	4	0	0
Urotrichus	5	0	0	3	0	0
Ursavus	10	1	0	22	0	0
Ursavus	15	22	0	19	0	0
Ursavus	20	0	0	11	0	0
Ursavus	5	0	0	1	0	0
Ursus	0	77	0	192	6	0
Ursus	5	6	0	39	0	0
Ustatochoerus	10	20	0	0	0	0
Ustatochoerus	15	28	0	0	0	0
Valgipes	0	0	1	0	0	0
Vallaris	20	0	0	1	0	0
Vanbreenia	15	0	0	1	0	0
Vandeleuria	0	0	0	1	0	0
Vanderhoofius	15	1	0	0	0	0
Vasseuromys	10	0	0	12	0	0
Vasseuromys	15	0	0	3	0	0
Vasseuromys	20	0	0	16	0	0
Vasseuromys	25	0	0	11	0	0
Vernaya	0	0	0	10	0	0
Vespertilio	0	0	0	4	0	0
Vespertilio	5	0	0	1	0	0
Vetelia	15	0	2	0	0	0
Victoriapithecus	10	0	0	0	4	0
Victoriapithecus	15	0	0	0	12	0
Victoriapithecus	20	0	0	0	1	0
Vicugna	0	0	1	0	0	0
Villanyia	0	0	0	13	0	0
Villanyia	5	0	0	13	0	0
Vishnucobus	0	0	0	2	0	0
Vishnuictis	0	0	0	1	0	0
