x,y
-99.75,27.75
-99.25,27.75
-98.75,27.75
-98.25,27.75
-97.75,27.75
-100.75,27.25
-100.25,27.25
-99.75,27.25
-99.25,27.25
-98.75,27.25
-98.25,27.25
-97.75,27.25
-100.25,26.75
-99.75,26.75
-99.25,26.75
-98.75,26.75
-98.25,26.75
-97.75,26.75
-100.25,26.25
-99.75,26.25
-99.25,26.25
-98.75,26.25
-98.25,26.25
-97.75,26.25
-100.25,25.75
-99.75,25.75
-99.25,25.75
-98.75,25.75
-98.25,25.75
-97.75,25.75
-99.75,25.25
-99.25,25.25
-98.75,25.25
-98.25,25.25
-97.75,25.25
